,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
625,1,0,1,0,0.3472222222222222,1,0,0,0,0,1,1,1,1,0.765174129353234,0.27427879067620586,0,0,1,0,1,0,0,0,0,1,0
626,0,0,1,0,0.3194444444444444,1,1,0,1,1,0,0,0,0,0.6567164179104479,0.2249365335795062,0,0,1,0,1,0,0,0,0,1,0
627,1,1,1,0,0.9166666666666666,1,1,0,1,1,0,1,1,0,0.8592039800995027,0.784750750057697,0,0,1,0,0,1,0,0,1,0,0
628,1,1,0,0,1.0,1,1,0,1,1,1,1,1,0,0.929353233830846,0.9144530348488348,0,0,1,0,0,0,1,0,0,1,0
629,0,1,1,0,0.6805555555555555,1,1,0,1,0,0,0,1,0,0.7144278606965174,0.5225536579736904,1,0,1,0,1,0,0,0,1,0,0
630,0,1,1,1,0.5972222222222222,1,1,0,1,1,1,1,1,1,0.920398009950249,0.5387837525963536,1,0,1,0,1,0,0,1,0,0,0
631,1,0,1,0,0.6388888888888888,1,1,1,0,0,0,0,0,0,0.3656716417910448,0.28330833141010847,0,1,0,0,1,0,0,1,0,0,0
632,0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7124378109452737,0.7551465497345952,0,1,0,0,0,0,1,0,1,0,0
633,0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.0208955223880597,0.01817447495961228,0,0,0,1,0,1,0,0,0,0,1
634,1,0,0,0,0.5555555555555556,0,0,1,0,0,1,1,1,1,0.3611940298507463,0.25587352873297947,0,1,0,0,0,1,0,1,0,0,0
635,1,0,1,1,0.9027777777777777,1,1,0,1,1,0,1,1,1,0.8681592039800997,0.8039291483960307,1,0,1,0,1,0,0,0,0,1,0
636,0,0,0,0,0.4305555555555555,1,0,0,0,1,1,1,1,0,0.8079601990049754,0.35669282252480966,0,0,1,0,0,0,1,1,0,0,0
637,1,0,1,0,0.9444444444444444,1,1,1,1,1,1,0,0,0,0.5238805970149255,0.5645684283406417,0,1,0,0,0,0,1,0,1,0,0
638,0,1,1,1,0.7777777777777777,1,1,1,0,1,0,1,1,1,0.8587064676616917,0.6664954996538196,1,0,1,0,0,1,0,1,0,0,0
639,0,0,1,0,0.1388888888888889,1,1,0,0,0,0,0,1,1,0.6666666666666667,0.09652665589660746,1,0,1,0,1,0,0,0,0,1,0
640,0,0,1,1,0.9444444444444444,1,1,0,0,0,0,0,0,0,0.07114427860696516,0.18479113777982925,0,0,0,1,0,0,1,1,0,0,0
641,1,0,1,1,0.5972222222222222,1,0,0,0,0,0,1,0,0,0.3771144278606966,0.28623355642741755,1,1,0,0,1,0,0,0,0,1,0
642,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.709452736318408,0.008164089545349645,1,0,1,0,1,0,0,0,0,1,0
643,1,1,0,0,0.6805555555555555,1,0,0,1,1,0,0,1,1,0.7124378109452737,0.4925455804292639,0,0,1,0,0,1,0,1,0,0,0
644,1,0,1,1,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.06965174129353237,0.04339372259404571,0,0,0,1,1,0,0,0,0,1,0
645,0,1,1,0,0.2777777777777778,1,1,0,0,0,0,1,1,1,0.7592039800995026,0.2170378490653128,1,0,1,0,1,0,0,0,0,1,0
646,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.273134328358209,0.0031040849296099715,1,1,0,0,1,0,0,0,0,0,1
647,0,0,1,1,0.6944444444444444,1,1,0,0,1,1,1,0,1,0.5114427860696519,0.39503231017770607,0,1,0,0,0,1,0,0,0,1,0
648,1,1,0,0,0.027777777777777776,1,1,0,1,0,0,0,1,0,0.7089552238805971,0.016466651280867762,1,0,1,0,1,0,0,0,0,1,0
649,0,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0.5149253731343284,0.19776136625894306,0,0,1,0,1,0,0,0,1,0,0
650,1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.5104477611940299,0.023482575582737142,1,0,1,0,1,0,0,1,0,0,0
651,1,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,1,0.5606965174129354,0.006438956842834065,1,0,1,0,1,0,0,0,0,0,1
652,0,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.018407960199004984,0.07344795753519504,0,0,0,1,0,0,1,0,0,0,1
653,1,0,0,0,0.2361111111111111,1,1,0,0,0,0,0,0,0,0.06517412935323384,0.052671359335333505,0,0,0,1,1,0,0,0,0,0,1
654,1,1,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.013930348258706458,0.01678975305792754,1,0,0,1,1,0,0,0,0,1,0
655,0,0,0,0,0.1388888888888889,1,0,0,0,0,1,1,1,1,0.764676616915423,0.09765751211631668,0,0,1,0,1,0,0,0,1,0,0
656,0,0,1,1,0.9444444444444444,1,1,1,1,1,1,1,1,1,0.7024875621890547,0.705504269559197,0,1,0,0,0,0,1,0,1,0,0
657,0,0,1,0,0.625,1,0,1,1,1,0,1,1,0,0.6024875621890547,0.41295868912993317,0,1,0,0,0,1,0,1,0,0,0
658,0,0,1,1,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.01592039800995027,0.0019732287099007615,1,0,0,1,0,1,0,0,0,0,1
659,0,0,1,0,0.5138888888888888,1,0,0,0,0,0,0,0,0,0.0208955223880597,0.07833487191322411,0,0,0,1,1,0,0,1,0,0,0
660,1,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,1,0.059701492537313425,0.008914147242095547,1,1,0,0,1,0,0,0,0,0,1
661,1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.2686567164179105,0.047299792291714764,0,1,0,0,1,0,0,0,0,0,1
662,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.017910447761194024,0.00014424186475882732,0,0,0,1,1,0,0,0,0,0,1
663,0,0,1,1,0.9027777777777777,1,1,1,1,0,0,0,1,1,0.5104477611940299,0.5123874913454882,0,1,0,0,0,0,1,0,0,0,1
664,1,0,1,1,0.7916666666666666,1,0,0,0,0,0,0,0,0,0.012437810945273634,0.13256404338795294,0,0,0,1,0,0,1,1,0,0,0
665,1,0,0,0,0.041666666666666664,1,0,0,0,1,0,0,0,1,0.5621890547263683,0.02530579275328872,0,0,1,0,1,0,0,0,0,0,1
666,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5114427860696519,0.0145799676898223,1,0,1,0,1,0,0,0,0,1,0
667,0,0,0,0,0.6805555555555555,0,0,0,0,1,0,0,0,1,0.11890547263681592,0.16550888529886917,0,1,0,0,1,0,0,1,0,0,0
668,1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.272636815920398,0.01987652896376645,1,1,0,0,1,0,0,0,0,0,1
669,1,0,1,0,0.9722222222222222,0,0,0,1,1,1,1,1,0,0.3935323383084578,0.46393953381029324,0,1,0,0,0,0,1,1,0,0,0
670,1,0,1,1,0.736111111111111,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.11777636741287796,0,0,0,1,0,1,0,1,0,0,0
671,0,0,1,1,0.736111111111111,1,1,0,0,0,0,0,0,0,0.07263681592039802,0.15200784675744292,0,0,0,1,0,0,1,0,1,0,0
672,1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5651741293532339,0.006490883914147244,1,0,1,0,1,0,0,0,0,0,1
673,0,0,0,0,0.3055555555555555,1,1,0,0,0,0,0,0,1,0.0656716417910448,0.05476575121163168,0,0,0,1,1,0,0,0,1,0,0
674,0,1,0,0,0.7222222222222222,0,0,0,1,0,0,1,1,1,0.3074626865671642,0.29218786060466195,1,1,0,0,1,0,0,0,0,1,0
675,0,1,0,0,0.9027777777777777,1,1,1,0,1,1,1,1,1,0.9164179104477613,0.8339891530117703,0,0,1,0,0,0,1,0,0,1,0
676,1,0,0,0,0.6666666666666666,1,1,0,0,0,0,0,0,0,0.06268656716417913,0.13675859681513966,0,0,0,1,0,1,0,1,0,0,0
677,1,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,1,1,0.16368159203980107,0.005013847219016848,1,1,0,0,1,0,0,0,0,1,0
678,0,0,0,0,0.041666666666666664,1,1,0,1,1,0,1,1,0,0.8925373134328362,0.03401800138472191,0,0,1,0,1,0,0,0,0,0,1
679,0,0,1,0,0.625,1,1,0,1,0,0,0,0,0,0.628358208955224,0.43353911839372267,0,0,1,0,1,0,0,1,0,0,0
680,0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,1,0,0.6144278606965174,0.007062081698592202,1,0,1,0,1,0,0,0,0,1,0
681,1,0,1,1,0.8472222222222222,1,0,0,0,1,1,1,1,1,0.5527363184079602,0.5304927302100163,0,1,0,0,0,0,1,1,0,0,0
682,0,0,0,0,0.041666666666666664,1,0,1,0,0,1,1,0,1,0.4592039800995026,0.020407339026078934,0,1,0,0,1,0,0,0,1,0,0
683,1,1,0,0,0.5555555555555556,1,1,0,0,1,1,1,1,1,0.8507462686567165,0.4811447034387261,0,0,1,0,0,1,0,0,1,0,0
684,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5258706467661692,0.006035079621509349,0,0,1,0,1,0,0,0,0,0,1
685,1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.3149253731343284,0.0035887375951996316,0,1,0,0,1,0,0,0,0,1,0
686,0,0,0,0,0.7083333333333333,1,1,0,0,0,0,0,0,1,0.06318407960199006,0.1439649203784907,0,0,0,1,0,1,0,1,0,0,0
687,0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,1,0.3084577114427861,0.008342949457650588,1,1,0,0,1,0,0,0,0,1,0
688,0,0,0,0,0.7222222222222222,0,0,0,1,0,0,0,0,0,0.11791044776119405,0.18516039695361186,0,1,0,0,0,1,0,0,0,0,1
689,0,0,0,0,0.7083333333333333,1,1,0,0,0,0,0,1,0,0.6482587064676618,0.4766501269328411,0,0,1,0,1,0,0,1,0,0,0
690,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.02189054726368159,0.0001903992614816523,0,0,0,1,1,0,0,0,0,0,1
691,0,0,1,1,0.4305555555555555,1,1,1,1,0,1,0,1,1,0.5671641791044777,0.2683706438956843,0,1,0,0,0,1,0,1,0,0,0
692,0,0,0,1,0.6527777777777778,1,0,0,0,0,0,0,0,0,0.022885572139303482,0.11472997922917151,0,0,0,1,0,1,0,0,1,0,0
693,1,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.5656716417910448,0.029067620586198946,1,0,1,0,1,0,0,0,1,0,0
694,1,1,0,0,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.017910447761194024,0.045949688437572134,0,0,0,1,0,1,0,0,0,0,1
695,1,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.02388059701492535,0.00021347795984306457,0,0,0,1,1,0,0,0,0,0,1
696,0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.6656716417910449,0.7266789753057928,0,1,0,0,0,0,1,1,0,0,0
697,0,0,1,1,0.041666666666666664,1,0,0,0,1,0,0,0,1,0.3174129353233831,0.017234018001384726,1,1,0,0,1,0,0,0,0,1,0
698,0,1,1,1,0.6527777777777778,1,0,0,1,0,0,1,0,1,0.6636815920398011,0.46148742210939314,0,0,1,0,0,1,0,1,0,0,0
699,0,0,1,1,1.0,1,1,1,0,1,1,0,0,1,0.4800995024875623,0.5530579275328873,0,1,0,0,0,0,1,0,1,0,0
700,0,0,1,1,0.9166666666666666,1,1,0,0,1,0,1,0,1,0.44825870646766175,0.4812947149780753,0,1,0,0,0,0,1,1,0,0,0
701,0,0,0,0,0.4861111111111111,1,1,0,0,0,0,1,0,0,0.6457711442786072,0.32652319409185326,0,0,1,0,1,0,0,0,0,1,0
702,0,0,0,0,0.40277777777777773,1,1,0,0,0,0,0,1,1,0.6631840796019902,0.28818370643895685,0,0,1,0,1,0,0,0,0,1,0
703,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.022885572139303482,0.0017078236787445192,0,0,0,1,1,0,0,0,0,0,1
704,0,0,0,0,0.05555555555555555,1,0,0,1,0,0,0,0,0,0.3084577114427861,0.021884375721209326,0,1,0,0,1,0,0,0,0,0,1
705,1,0,0,0,0.3472222222222222,1,0,1,1,0,0,0,0,1,0.6129353233830847,0.23038887606738986,1,0,1,0,1,0,0,1,0,0,0
706,1,0,0,0,0.9027777777777777,1,0,1,1,0,1,0,0,1,0.4114427860696519,0.4293791830140781,0,1,0,0,0,0,1,0,0,0,1
707,0,1,0,0,0.375,1,1,0,1,0,1,1,1,1,0.8597014925373138,0.3398569120701593,0,0,1,0,0,1,0,1,0,0,0
708,0,0,1,0,0.40277777777777773,1,0,0,0,1,0,0,0,1,0.5676616915422886,0.2590122317101316,0,0,1,0,1,0,0,0,1,0,0
709,0,0,1,1,0.40277777777777773,1,1,0,1,1,0,1,1,0,0.6154228855721393,0.2530579275328872,0,1,0,0,1,0,0,0,1,0,0
710,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012935323383084566,8.654511885529665e-05,1,0,0,1,1,0,0,0,0,0,1
711,1,0,1,0,0.2777777777777778,1,0,0,0,1,1,0,0,1,0.6243781094527364,0.19211862450957773,0,0,1,0,1,0,0,0,0,0,1
712,1,0,0,0,0.8055555555555555,1,1,0,0,0,0,0,0,1,0.06417910447761192,0.17311331640895458,0,0,0,1,0,0,1,0,1,0,0
713,1,0,0,1,0.19444444444444442,1,1,1,0,0,1,0,0,1,0.6741293532338309,0.1321543964920379,0,0,1,0,1,0,0,0,0,0,1
714,0,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.07114427860696516,0.19525732748672983,0,0,0,1,0,0,1,0,0,0,1
715,0,0,0,0,0.6388888888888888,1,1,1,0,0,0,1,0,1,0.7054726368159205,0.4877394414954998,0,0,1,0,1,0,0,0,1,0,0
716,1,0,1,0,0.986111111111111,0,0,0,1,1,1,1,1,0,0.3980099502487563,0.476240480036926,0,1,0,0,0,0,1,1,0,0,0
717,0,0,0,0,0.4444444444444444,1,1,0,0,0,0,0,1,1,0.6706467661691544,0.3052734825755828,0,0,1,0,1,0,0,1,0,0,0
718,1,0,0,0,0.3611111111111111,0,0,0,0,1,0,1,1,1,0.3194029850746269,0.14524578813754907,0,1,0,0,1,0,0,0,1,0,0
719,0,1,1,0,0.9444444444444444,1,1,0,0,1,0,0,0,1,0.6179104477611941,0.6427994461112395,0,0,1,0,1,0,0,0,1,0,0
720,0,0,1,1,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.019402985074626847,0.0018405261943226403,0,0,0,1,0,1,0,0,0,0,1
721,0,0,1,1,0.8472222222222222,1,0,0,0,0,0,0,0,0,0.022885572139303482,0.14852873297946,0,0,0,1,0,0,1,0,1,0,0
722,1,0,1,1,0.05555555555555555,1,1,0,0,0,0,0,1,1,0.67363184079602,0.04183014078006002,1,0,1,0,1,0,0,0,0,1,0
723,0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.2696517412935324,0.014158781444726522,1,1,0,0,1,0,0,0,0,1,0
724,0,1,1,0,0.4583333333333333,1,1,0,0,0,0,1,1,1,0.7587064676616917,0.35619086083544893,1,0,1,0,1,0,0,0,0,1,0
725,0,1,1,0,0.125,1,0,0,0,0,0,0,0,1,0.029850746268656726,0.021434341103161787,0,0,0,1,1,0,0,0,0,0,1
726,1,0,0,0,0.3055555555555555,1,1,0,0,0,0,0,0,0,0.07960199004975123,0.06774751903992617,0,0,0,1,0,0,1,0,0,0,1
727,1,0,1,1,0.06944444444444445,1,0,0,0,0,0,1,0,1,0.6228855721393035,0.038922224786522054,0,0,1,0,1,0,0,0,0,1,0
728,1,1,0,0,0.41666666666666663,1,1,1,1,1,0,0,0,0,0.7308457711442787,0.3161031617816756,1,0,1,0,1,0,0,0,1,0,0
729,0,0,0,0,0.9027777777777777,1,1,0,1,1,1,0,1,1,0.5567164179104479,0.5523713362566351,0,1,0,0,0,0,1,0,1,0,0
730,1,0,0,0,0.625,1,1,0,0,1,1,0,0,1,0.6865671641791046,0.4526771290099239,1,0,1,0,1,0,0,0,0,1,0
731,0,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.0208955223880597,0.008533348719132241,0,0,0,1,1,0,0,0,0,0,1
732,0,0,1,1,0.3472222222222222,1,0,0,1,0,0,0,0,1,0.5696517412935325,0.21719939995384266,0,0,1,0,1,0,0,0,0,1,0
733,1,0,1,1,1.0,1,1,1,0,0,0,0,0,0,0.6049751243781095,0.659116085852758,0,0,1,0,0,0,1,1,0,0,0
734,1,0,1,0,0.375,1,1,0,0,1,0,0,1,0,0.7154228855721394,0.27747519039926155,0,0,1,0,1,0,0,1,0,0,0
735,0,0,1,1,0.4444444444444444,0,0,0,0,1,0,1,1,0,0.32189054726368166,0.1886279713824141,0,1,0,0,1,0,0,0,1,0,0
736,1,0,0,0,0.41666666666666663,1,1,0,1,1,1,1,1,0,0.9174129353233834,0.38175051927071324,0,0,1,0,0,1,0,0,1,0,0
737,0,0,1,0,0.9722222222222222,1,0,1,1,1,1,0,1,0,0.8233830845771147,0.8154511885529658,0,0,1,0,0,0,1,0,1,0,0
738,0,1,0,0,0.5833333333333333,1,1,0,1,0,0,0,0,1,0.6079601990049751,0.3837179783060236,0,0,1,0,1,0,0,1,0,0,0
739,1,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.7124378109452737,0.7706612047080548,0,1,0,0,0,0,1,1,0,0,0
740,1,0,0,0,0.6527777777777778,1,1,1,0,1,1,0,0,1,0.4651741293532339,0.3301523194091854,0,1,0,0,0,0,1,0,0,0,1
741,1,0,0,0,0.027777777777777776,1,0,1,0,1,0,0,0,1,0.6189054726368161,0.013651050080775447,0,0,1,0,1,0,0,0,0,1,0
742,0,0,0,0,0.1388888888888889,1,1,1,0,0,0,1,1,0,0.7990049751243783,0.11421070851603972,1,0,1,0,1,0,0,0,0,1,0
743,1,0,1,1,0.8472222222222222,1,1,0,0,0,0,0,0,1,0.0582089552238806,0.1768751442418648,0,0,0,1,0,0,1,0,0,0,1
744,1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.25671641791044775,0.021157396722824837,0,1,0,0,1,0,0,0,1,0,0
745,1,1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9208955223880598,0.9073909531502425,0,0,1,0,0,0,1,0,1,0,0
746,0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9621890547263684,0.943641818601431,0,0,1,0,0,0,1,1,0,0,0
747,1,1,0,0,0.041666666666666664,1,0,0,0,1,0,0,0,0,0.5651741293532339,0.021243941841680134,0,0,1,0,1,0,0,0,0,0,1
748,0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0.00995024875621889,0.09650357719824605,0,0,0,1,0,0,1,0,0,0,1
749,1,0,0,0,0.875,1,0,0,0,1,1,1,0,1,0.7144278606965174,0.6690745441957074,0,0,1,0,0,1,0,0,1,0,0
750,1,0,0,0,0.375,1,0,1,1,0,0,0,0,1,0.3825870646766171,0.18857027463651058,0,1,0,0,1,0,0,0,0,0,1
751,0,0,1,1,0.9722222222222222,1,0,1,1,1,0,1,1,1,0.6159203980099504,0.644051465497346,0,1,0,0,0,0,1,0,1,0,0
752,0,0,1,1,0.09722222222222221,1,0,1,0,1,1,0,1,1,0.5283582089552239,0.05734479575351952,0,1,0,0,1,0,0,0,1,0,0
753,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.019900497512437807,,0,0,0,1,0,0,1,0,0,0,1
754,1,0,1,0,0.027777777777777776,1,0,1,1,0,0,1,0,0,0.7174129353233831,0.01981306254327256,0,0,1,0,1,0,0,0,0,1,0
755,0,1,0,0,0.2777777777777778,1,1,0,0,1,0,1,1,1,0.7990049751243783,0.2104777290560813,1,0,1,0,1,0,0,0,0,1,0
756,0,0,0,0,0.9166666666666666,1,0,0,0,0,0,0,0,0,0.01442786069651739,0.1425109623817217,0,0,0,1,0,0,1,1,0,0,0
757,1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.01592039800995027,0.004431110085391185,0,0,0,1,1,0,0,0,0,0,1
758,1,0,0,1,0.20833333333333331,1,0,0,1,0,0,0,1,1,0.6731343283582091,0.14432840987768292,1,0,1,0,1,0,0,1,0,0,0
759,1,0,1,1,1.0,1,1,1,1,0,1,0,0,1,0.7174129353233831,0.7552042464804987,0,0,1,0,0,0,1,1,0,0,0
760,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.0253731343283582,0.00023078698361412398,0,0,0,1,1,0,0,0,0,0,1
761,1,0,0,0,0.3055555555555555,1,0,0,0,0,0,1,1,0,0.7064676616915424,0.2179840756981307,1,0,1,0,1,0,0,0,0,1,0
762,0,0,1,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.5179104477611941,0.021930533117932152,1,0,1,0,1,0,0,0,0,1,0
763,1,0,1,1,1.0,1,1,1,0,1,1,0,0,0,0.4835820895522388,0.5469651511654744,0,1,0,0,0,0,1,1,0,0,0
764,0,0,1,1,0.9027777777777777,1,0,0,0,0,0,0,0,0,0.016417910447761173,0.1469882298638357,0,0,0,1,0,0,1,0,0,0,1
765,1,0,0,0,0.15277777777777776,0,0,0,0,0,0,1,0,1,0.1746268656716418,0.03973574890376184,0,1,0,0,1,0,0,0,0,0,1
766,0,0,0,0,0.3055555555555555,1,1,0,1,0,0,0,0,1,0.6029850746268657,0.18248903761827837,0,0,1,0,1,0,0,0,0,0,1
767,0,0,0,0,0.19444444444444442,1,0,0,0,0,0,0,0,0,0.02139303482587063,0.029644588045234257,0,0,0,1,0,1,0,1,0,0,0
768,0,0,0,0,0.5694444444444444,1,0,0,0,0,1,0,0,1,0.5572139303482588,0.35429263789522275,0,0,1,0,1,0,0,0,0,1,0
769,0,0,1,0,0.2361111111111111,1,0,1,1,0,0,0,1,0,0.46318407960199015,0.13348719132240944,0,1,0,0,0,1,0,0,0,0,1
770,0,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,1,0.02189054726368159,0.025213477959843075,0,0,0,1,1,0,0,0,1,0,0
771,0,0,0,0,0.20833333333333331,1,1,0,0,0,0,1,1,1,0.7472636815920398,0.16453381029309952,1,0,1,0,1,0,0,0,0,1,0
772,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.016417910447761173,0.0001269328409877679,1,0,0,1,1,0,0,0,0,0,1
773,1,0,1,0,0.06944444444444445,1,0,1,0,1,0,0,1,1,0.7029850746268658,0.05023655665820449,1,0,1,0,1,0,0,0,0,0,1
774,0,0,1,0,0.4583333333333333,1,0,0,0,1,0,1,1,1,0.7716417910447763,0.34825178859912304,1,0,1,0,0,1,0,0,0,1,0
775,1,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.9194029850746271,0.9285541195476578,0,0,1,0,0,0,1,0,1,0,0
776,1,0,1,1,0.041666666666666664,0,0,0,1,0,0,0,1,0,0.21940298507462686,0.008504500346180477,0,1,0,0,1,0,0,0,0,0,1
777,0,0,0,0,0.027777777777777776,1,1,0,1,0,0,0,0,1,0.6343283582089553,0.01913801061620125,1,0,1,0,1,0,0,0,0,1,0
778,1,0,1,0,0.8194444444444444,1,1,1,1,1,1,0,1,1,0.8830845771144281,0.7077659819986154,0,0,1,0,0,1,0,0,1,0,0
779,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.2696517412935324,0.00815831987075929,1,1,0,0,1,0,0,0,0,1,0
780,0,0,1,1,0.986111111111111,1,0,0,1,0,1,1,1,1,0.5482587064676617,0.5926263558735289,0,1,0,0,0,0,1,0,1,0,0
781,1,0,1,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.26417910447761195,0.023269097622894072,0,1,0,0,1,0,0,0,0,0,1
782,0,0,1,1,0.375,1,0,1,1,0,0,0,0,1,0.3631840796019901,0.17210939303023312,0,1,0,0,1,0,0,0,1,0,0
783,1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.3378109452736319,0.003854142626355875,1,1,0,0,1,0,0,0,0,1,0
784,0,0,0,1,0.875,0,0,1,1,0,1,0,0,1,0.2223880597014926,0.2965785829679206,0,1,0,0,0,1,0,1,0,0,0
785,1,1,0,0,0.6388888888888888,1,1,1,1,1,0,1,1,1,0.9129353233830847,0.5603507962150936,1,0,1,0,0,1,0,0,0,1,0
786,0,0,1,1,1.0,1,1,1,0,0,0,0,0,0,0.3686567164179105,0.45751211631663985,0,1,0,0,0,0,1,1,0,0,0
787,1,0,1,0,0.4722222222222222,1,1,1,0,0,1,0,0,1,0.42388059701492553,0.22903300253865688,0,1,0,0,1,0,0,1,0,0,0
788,1,0,1,1,0.3333333333333333,1,1,1,1,0,0,1,1,0,0.5985074626865673,0.20927763674128788,0,1,0,0,0,1,0,0,0,1,0
789,0,0,0,0,1.0,1,1,1,1,1,1,0,0,0,0.5114427860696519,0.5642107085160398,0,1,0,0,0,0,1,1,0,0,0
790,1,0,1,1,0.8333333333333333,0,0,1,0,1,1,1,1,0,0.41393034825870656,0.4121163166397416,0,1,0,0,0,0,1,0,1,0,0
791,0,0,0,0,0.9444444444444444,1,1,1,1,1,0,0,1,1,0.583582089552239,0.5774521117009002,0,1,0,0,0,1,0,0,1,0,0
792,1,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.014747288252942536,0,0,0,1,0,0,1,0,0,0,1
793,1,0,0,1,0.4722222222222222,1,0,1,0,1,1,1,0,0,0.49154228855721405,0.2677705977382876,0,1,0,0,0,0,1,0,1,0,0
794,1,0,0,0,0.08333333333333333,0,0,0,0,0,0,1,1,0,0.2661691542288558,0.03229863835679669,0,1,0,0,1,0,0,0,1,0,0
795,0,0,1,0,0.027777777777777776,1,0,0,1,0,1,0,1,1,0.45721393034825886,0.014406877452111704,0,1,0,0,1,0,0,0,0,0,1
796,0,0,0,0,0.4305555555555555,1,1,0,0,0,1,0,0,0,0.6313432835820897,0.2919282252480961,0,0,1,0,0,1,0,0,1,0,0
797,1,0,1,1,0.2777777777777778,1,1,0,0,0,0,0,0,1,0.07263681592039802,0.05638126009693055,0,0,0,1,1,0,0,1,0,0,0
798,1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.017412935323383064,0.00013847219016847447,0,0,0,1,1,0,0,0,0,1,0
799,0,0,0,0,0.861111111111111,1,1,0,0,1,0,1,1,1,0.7810945273631843,0.7046618970690054,1,0,1,0,0,1,0,0,0,1,0
800,1,1,1,0,0.9722222222222222,1,1,0,0,0,0,0,0,1,0.5711442786069654,0.622270943918763,0,0,1,0,0,0,1,0,1,0,0
801,1,0,0,0,0.1388888888888889,1,1,0,0,0,1,1,1,1,0.7985074626865674,0.11994576505885071,1,0,1,0,1,0,0,0,0,1,0
802,0,0,1,1,0.5416666666666666,1,1,0,0,0,0,0,0,1,0.05522388059701493,0.10212324024924997,0,0,0,1,0,0,1,0,0,0,1
803,1,0,1,0,0.6388888888888888,1,0,0,1,0,1,1,0,1,0.45721393034825886,0.3451073159473806,0,1,0,0,0,0,1,0,1,0,0
804,0,0,0,0,0.08333333333333333,1,0,0,1,0,0,1,0,1,0.6676616915422886,0.05430994691899379,1,0,1,0,1,0,0,0,0,1,0
